date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:57:17	13424/13424	---MCZ	200	added ('OK')	application/javascript	etag:W/%226473e919-3470%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/js/jquery-migrate-3.4.0.min.js	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/js/jquery-migrate-3.4.0.min.js	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-onepage.html)
12:57:17	41310/41310	---MCZ	200	added ('OK')	application/javascript	etag:W/%226473e91a-a15e%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/js/ScrollTrigger.min.js	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/js/ScrollTrigger.min.js	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-onepage.html)
12:57:17	489945/489945	---MCZ	200	added ('OK')	application/javascript	etag:W/%226473e91a-779d9%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/js/plugins.js	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/js/plugins.js	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-onepage.html)
12:57:17	39255/39255	---MCZ	200	added ('OK')	application/javascript	etag:W/%226473e91a-9957%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/js/scripts.js	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/js/scripts.js	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-onepage.html)
12:57:18	162764/162764	---MCZ	200	added ('OK')	text/css	etag:W/%226473e91f-27bcc%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/css/plugins/bootstrap.min.css	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/css/plugins/bootstrap.min.css	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/css/plugins.css)
12:57:18	16952/16952	---MCZ	200	added ('OK')	text/css	etag:W/%226473e91e-4238%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/css/plugins/animate.min.css	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/css/plugins/animate.min.css	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/css/plugins.css)
12:57:18	51299/51299	---MCZ	200	added ('OK')	text/css	etag:W/%226473e91f-c863%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/css/plugins/ionicons.min.css	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/css/plugins/ionicons.min.css	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/css/plugins.css)
12:57:18	9757/9757	---MCZ	200	added ('OK')	text/css	etag:W/%226473e91f-261d%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/css/plugins/pe-icon-7-stroke.css	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/css/plugins/pe-icon-7-stroke.css	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/css/plugins.css)
12:57:19	59306/59306	---MCZ	200	added ('OK')	text/css	etag:W/%226473e91f-e7aa%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/css/plugins/fontawesome-all.min.css	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/css/plugins/fontawesome-all.min.css	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/css/plugins.css)
12:57:19	2832/2832	---MCZ	200	added ('OK')	text/css	etag:W/%226473e91f-b10%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/css/plugins/justifiedGallery.min.css	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/css/plugins/justifiedGallery.min.css	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/css/plugins.css)
12:57:19	6951/6951	---MCZ	200	added ('OK')	text/css	etag:W/%226473e91f-1b27%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/css/plugins/magnific-popup.css	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/css/plugins/magnific-popup.css	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/css/plugins.css)
12:57:19	3174/3174	---MCZ	200	added ('OK')	text/css	etag:W/%226473e920-c66%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/css/plugins/YouTubePopUp.css	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/css/plugins/YouTubePopUp.css	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/css/plugins.css)
12:57:19	1776/1776	---MCZ	200	added ('OK')	text/css	etag:W/%226473e91f-6f0%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/css/plugins/slick.css	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/css/plugins/slick.css	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/css/plugins.css)
12:57:20	2689/2689	---MCZ	200	added ('OK')	text/css	etag:W/%226473e91f-a81%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/css/plugins/slick-theme.css	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/css/plugins/slick-theme.css	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/css/plugins.css)
12:57:20	13666/13666	---MCZ	200	added ('OK')	text/css	etag:W/%226473e920-3562%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/css/plugins/swiper.min.css	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/css/plugins/swiper.min.css	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/css/plugins.css)
12:57:20	1650/1650	---M--	200	added ('OK')	image/png	etag:%226473e931-672%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/patterns/dots2.png	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/patterns/dots2.png	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/css/style.css)
12:57:21	35212/35212	---M--	200	added ('OK')	image/png	etag:%226473e930-898c%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/patterns/bg-pattern.png	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/patterns/bg-pattern.png	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/css/style.css)
12:57:21	18571/18571	---M--	200	added ('OK')	image/png	etag:%226473e946-488b%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/svg-assets/left-quote.png	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/svg-assets/left-quote.png	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/css/style.css)
12:57:22	11237/11237	---M--	200	added ('OK')	image/png	etag:%226473e932-2be5%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/patterns/graph.png	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/patterns/graph.png	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-main.html)
12:57:22	145662/145662	---M--	200	added ('OK')	image/jpeg	etag:%226473e924-238fe%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/background/14.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/background/14.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-main.html)
12:57:22	56194/56194	---M--	200	added ('OK')	image/jpeg	etag:%226473e922-db82%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/about/1.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/about/1.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-main.html)
12:57:22	350564/350564	---M--	200	added ('OK')	image/jpeg	etag:%226473e921-55964%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/about/01.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/about/01.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-main.html)
12:57:23	22856/22856	---M--	200	added ('OK')	image/png	etag:%226473e92a-5948%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/brands/02.png	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/brands/02.png	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-main.html)
12:57:23	37992/37992	---M--	200	added ('OK')	image/png	etag:%226473e92a-9468%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/brands/03.png	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/brands/03.png	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-main.html)
12:57:23	36771/36771	---M--	200	added ('OK')	image/png	etag:%226473e92a-8fa3%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/brands/04.png	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/brands/04.png	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-main.html)
12:57:23	37612/37612	---M--	200	added ('OK')	image/png	etag:%226473e92a-92ec%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/brands/05.png	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/brands/05.png	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-main.html)
12:57:23	19073/19073	---M--	200	added ('OK')	image/jpeg	etag:%226473e962-4a81%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/portfolio/4/01.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/portfolio/4/01.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-main.html)
12:57:24	52826/52826	---M--	200	added ('OK')	image/jpeg	etag:%226473e962-ce5a%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/portfolio/4/02.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/portfolio/4/02.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-main.html)
12:57:24	133042/133042	---M--	200	added ('OK')	image/jpeg	etag:%226473e962-207b2%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/portfolio/4/03.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/portfolio/4/03.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-main.html)
12:57:24	13921/13921	---M--	200	added ('OK')	image/jpeg	etag:%226473e962-3661%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/portfolio/4/04.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/portfolio/4/04.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-main.html)
12:57:24	45670/45670	---M--	200	added ('OK')	image/jpeg	etag:%226473e962-b266%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/portfolio/4/05.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/portfolio/4/05.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-main.html)
12:57:25	229191/229191	---M--	200	added ('OK')	image/jpeg	etag:%226473e963-37f47%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/portfolio/4/06.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/portfolio/4/06.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-main.html)
12:57:25	56452/56452	---M--	200	added ('OK')	image/png	etag:%226473e92f-dc84%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/patterns/abstact-BG.png	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/patterns/abstact-BG.png	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-main.html)
12:57:26	398825/398825	---M--	200	added ('OK')	image/jpeg	etag:%226473e968-615e9%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/serv/2.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/serv/2.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-main.html)
12:57:26	408031/408031	---M--	200	added ('OK')	image/jpeg	etag:%226473e969-639df%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/serv/4.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/serv/4.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-main.html)
12:57:27	4836/4836	---M--	200	added ('OK')	image/png	etag:%226473e946-12e4%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/svg-assets/quote.png	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/svg-assets/quote.png	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-main.html)
12:57:28	114795/114795	---M--	200	added ('OK')	image/jpeg	etag:%226473e928-1c06b%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/blog/h1.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/blog/h1.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-main.html)
12:57:28	617351/617351	---M--	200	added ('OK')	image/jpeg	etag:%226473e969-96b87%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/serv/3.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/serv/3.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-main.html)
12:57:28	73852/73852	---M--	200	added ('OK')	image/jpeg	etag:%226473e928-1207c%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/blog/h4.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/blog/h4.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-main.html)
12:57:28	71373/71373	---MCZ	200	added ('OK')	application/javascript	etag:W/%226473e919-116cd%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/js/gsap.min.js	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/js/gsap.min.js	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-main.html)
12:57:29	12177/12177	---MCZ	200	added ('OK')	application/javascript	etag:W/%226473e91a-2f91%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/js/ScrollSmoother.min.js	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/js/ScrollSmoother.min.js	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-main.html)
12:57:29	577/577	---MCZ	200	added ('OK')	application/javascript	etag:W/%226473e919-241%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/js/hscroll.js	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/js/hscroll.js	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-main.html)
12:57:29	236/236	---MCZ	200	added ('OK')	application/javascript	etag:W/%226473e91a-ec%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/js/smoother-script.js	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/js/smoother-script.js	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-main.html)
12:57:29	1917780/1917780	---M--	200	added ('OK')	image/jpeg	etag:%226473e969-1d4354%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/serv/1.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/serv/1.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-main.html)
12:57:30	179274/179274	---M--	200	added ('OK')	image/jpeg	etag:%226473e925-2bc4a%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/background/17.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/background/17.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-corporate.html)
12:57:30	119134/119134	---M--	200	added ('OK')	image/jpeg	etag:%226473e925-1d15e%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/background/19.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/background/19.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-corporate.html)
12:57:30	196349/196349	---M--	200	added ('OK')	image/jpeg	etag:%226473e961-2fefd%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/portfolio/3/1.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/portfolio/3/1.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-corporate.html)
12:57:30	192426/192426	---M--	200	added ('OK')	image/jpeg	etag:%226473e961-2efaa%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/portfolio/3/2.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/portfolio/3/2.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-corporate.html)
12:57:30	89476/89476	---M--	200	added ('OK')	image/jpeg	etag:%226473e961-15d84%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/portfolio/3/3.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/portfolio/3/3.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-corporate.html)
12:57:31	1649/1649	---M--	200	added ('OK')	image/png	etag:%226473e931-671%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/patterns/dots.png	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/patterns/dots.png	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-corporate.html)
12:57:31	22856/22856	---M--	200	added ('OK')	image/png	etag:%226473e92a-5948%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/brands/06.png	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/brands/06.png	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-corporate.html)
12:57:31	743314/743314	---M--	200	added ('OK')	image/png	etag:%226473e94a-b5792%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/testim/01.png	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/testim/01.png	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-corporate.html)
12:57:31	6056/6056	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226473e92f-17a8%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/patterns/1.svg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/patterns/1.svg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-corporate.html)
12:57:32	264876/264876	---M--	200	added ('OK')	image/png	etag:%226473e936-40aac%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/header1.png	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/header1.png	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-digital-agency.html)
12:57:32	97433/97433	---M--	200	added ('OK')	image/png	etag:%226473e935-17c99%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/a1.png	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/a1.png	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-digital-agency.html)
12:57:32	85795/85795	---M--	200	added ('OK')	image/png	etag:%226473e936-14f23%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/shap1.png	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/shap1.png	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-digital-agency.html)
12:57:32	81238/81238	---M--	200	added ('OK')	image/png	etag:%226473e936-13d56%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/shap2.png	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/shap2.png	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-digital-agency.html)
12:57:33	257190/257190	---M--	200	added ('OK')	image/jpeg	etag:%226473e96a-3eca6%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/work/1.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/work/1.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-digital-agency.html)
12:57:33	708006/708006	---M--	200	added ('OK')	image/jpeg	etag:%226473e96a-acda6%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/work/2.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/work/2.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-digital-agency.html)
12:57:34	727327/727327	---M--	200	added ('OK')	image/jpeg	etag:%226473e96b-b191f%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/work/5.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/work/5.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-digital-agency.html)
12:57:34	1196427/1196427	---M--	200	added ('OK')	image/jpeg	etag:%226473e96b-12418b%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/work/3.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/work/3.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-digital-agency.html)
12:57:35	20832/20832	---M--	200	added ('OK')	image/png	etag:%226473e945-5160%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/svg-assets/hi.png	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/svg-assets/hi.png	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-freelancer.html)
12:57:35	1255160/1255160	---M--	200	added ('OK')	image/jpeg	etag:%226473e96b-1326f8%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/work/4.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/work/4.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-digital-agency.html)
12:57:36	47433/47433	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Jun%202023%2015:57:35%20GMT	https://ui-themez.smartinnovates.net/items/geekfolio/dark/portfolio-classic-grid.html	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/portfolio-classic-grid.html	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-freelancer.html)
12:57:36	2446/2446	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226473e945-98e%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/svg-assets/circle-star.svg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/svg-assets/circle-star.svg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-freelancer.html)
12:57:36	408031/408031	---M--	200	added ('OK')	image/jpeg	etag:%226473e967-639df%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/blog/2.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/sass-img/blog/2.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-digital-agency.html)
12:57:36	34975/34975	---M--	200	added ('OK')	image/png	etag:%226473e946-889f%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/svg-assets/star-shape.png	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/svg-assets/star-shape.png	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-freelancer.html)
12:57:36	81717/81717	---M--	200	added ('OK')	image/jpeg	etag:%226473e95d-13f35%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/freelancer/works/1.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/freelancer/works/1.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-freelancer.html)
12:57:37	231895/231895	---M--	200	added ('OK')	image/png	etag:%226473e92d-389d7%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/freelancer/h2.png	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/freelancer/h2.png	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-freelancer.html)
12:57:37	77412/77412	---M--	200	added ('OK')	image/jpeg	etag:%226473e95d-12e64%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/freelancer/works/2.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/freelancer/works/2.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-freelancer.html)
12:57:37	38525/38525	---M--	200	added ('OK')	image/jpeg	etag:%226473e95e-967d%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/freelancer/works/3.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/freelancer/works/3.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-freelancer.html)
12:57:37	35594/35594	---M--	200	added ('OK')	image/jpeg	etag:%226473e95e-8b0a%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/freelancer/works/4.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/freelancer/works/4.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-freelancer.html)
